filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,label
a_(108).wav,0.13800111413002014,1489.310659397915,1585.6337368146394,3355.511944110577,0.058363023695054944,-171.78897094726562,144.65963745117188,-46.375885009765625,7.818850994110107,-43.113128662109375,-13.966601371765137,-5.573616981506348,-27.173215866088867,-5.626875877380371,-6.758199691772461,-18.096723556518555,7.035263538360596,19.613643646240234,-31.697168350219727,-3.357198476791382,2.039785385131836,-29.68865394592285,0.09618581086397171,-7.520084381103516,-6.849921703338623,a
a_(109).wav,0.1218847930431366,1439.5620506769505,1553.8347957189978,2463.3984375,0.077734375,-174.02957153320312,150.73193359375,-36.05131530761719,-10.604447364807129,-52.61005783081055,1.4315937757492065,4.015223979949951,-7.057722091674805,-21.97562599182129,-2.5854713916778564,9.933123588562012,-8.92326831817627,7.451186656951904,-10.207479476928711,-23.07596206665039,13.684996604919434,-14.148136138916016,-8.855716705322266,-5.195786952972412,-18.2237606048584,a
a_(11).wav,0.12255099415779114,1318.7582981103012,1139.2382733193697,2269.061279296875,0.07511393229166667,-186.9408416748047,180.30418395996094,-84.41535949707031,1.1349226236343384,-33.893341064453125,-21.183019638061523,-8.1804838180542,2.4570116996765137,-2.8879966735839844,7.4852166175842285,9.924372673034668,6.841646671295166,-7.660240650177002,-29.40559959411621,-3.211000442504883,-3.518690347671509,-8.285249710083008,-7.143795490264893,-7.740043640136719,5.684288501739502,a
a_(110).wav,0.10460186749696732,1495.7171579091869,1682.725461401729,3258.184283712636,0.07703167459239131,-172.12326049804688,156.247314453125,-30.78310203552246,0.3574773967266083,-54.87421417236328,-1.0213450193405151,-0.2968640923500061,-21.462316513061523,12.654574394226074,-45.120033264160156,4.2434844970703125,18.709707260131836,-4.101851940155029,-17.978713989257812,-4.843075752258301,-10.089879989624023,-14.650845527648926,7.82003116607666,-12.786179542541504,6.95447301864624,a
a_(111).wav,0.19268949329853058,1079.1893668433293,1323.6026735327314,1333.26416015625,0.054768880208333336,-211.1253662109375,163.48045349121094,-6.183417797088623,-25.331029891967773,-63.921051025390625,-3.6234829425811768,-0.4099161624908447,-40.153499603271484,7.835408687591553,-15.765559196472168,-15.893935203552246,8.416071891784668,2.7574567794799805,-20.072141647338867,-19.720014572143555,0.892740786075592,-19.65025520324707,-3.905738115310669,-4.384154796600342,-9.889986038208008,a
a_(112).wav,0.10902556031942368,1150.2258952105797,1277.6568887862923,1700.013087951031,0.06344635953608248,-197.40724182128906,180.57763671875,-41.15237045288086,8.705598831176758,-35.44645690917969,-4.769435882568359,6.825135707855225,-22.16851043701172,-4.678940773010254,-6.654064178466797,4.178926944732666,13.95186996459961,-11.103075981140137,-10.31142807006836,-9.010730743408203,-12.020866394042969,-11.008742332458496,-3.98287296295166,-12.799644470214844,-5.293955326080322,a
a_(113).wav,0.12193460017442703,1165.212516699571,1161.308051547544,1783.4211793664383,0.0647808754280822,-205.87701416015625,181.25486755371094,-51.07374954223633,-11.49851131439209,-18.272863388061523,-23.762939453125,-13.493159294128418,-1.084421992301941,-11.370492935180664,-8.993452072143555,-4.445911407470703,15.4002046585083,-0.30460143089294434,-11.982056617736816,-12.662514686584473,-11.876237869262695,-17.93270492553711,-6.664515018463135,0.09469731152057648,-12.80134391784668,a
a_(114).wav,0.12780624628067017,1161.5404320385219,1064.9820909493624,1688.8364545036766,0.07130055147058824,-208.3652801513672,194.05108642578125,-68.01018524169922,-19.239999771118164,-26.545324325561523,-0.7315302491188049,-22.73876953125,-3.608356475830078,0.34490731358528137,-19.069744110107422,10.307296752929688,-9.60269546508789,-1.5987399816513062,-22.548377990722656,-28.33087730407715,11.95700740814209,-16.170574188232422,-6.235982894897461,3.8678362369537354,-13.750633239746094,a
a_(115).wav,0.14591263234615326,1070.7973426427984,960.7276529151429,1725.0629021139705,0.05079273897058824,-199.89479064941406,194.34494018554688,-71.48765563964844,-1.8628138303756714,-11.828335762023926,3.831054210662842,-26.231216430664062,-27.40997314453125,-10.330490112304688,-7.306904315948486,1.7717245817184448,8.8470458984375,19.950651168823242,-29.21767234802246,-15.988028526306152,4.7781453132629395,-19.743717193603516,-6.607234954833984,-15.558077812194824,-14.632102012634277,a
a_(116).wav,0.1374741792678833,1124.193164361282,1013.4389446144089,1828.3647017045455,0.06534090909090909,-174.82467651367188,208.71026611328125,-84.86418151855469,4.780959606170654,-28.931028366088867,-23.838815689086914,-4.33495569229126,-34.461708068847656,0.19359396398067474,-4.4625749588012695,-5.613593578338623,16.616601943969727,-8.968554496765137,-14.048698425292969,-21.227575302124023,6.068821907043457,-10.501558303833008,-9.298417091369629,-6.508893013000488,-2.245924472808838,a
a_(117).wav,0.1324184387922287,984.3226762150659,978.9774658327924,1506.4714186262377,0.05275854733910891,-217.9480438232422,211.0807342529297,-53.91307067871094,-23.48040199279785,3.5668652057647705,-33.34824752807617,-18.650859832763672,-4.044022083282471,-13.995673179626465,-13.159652709960938,10.153083801269531,15.165644645690918,2.778517246246338,-13.120281219482422,-11.93724250793457,-3.3001842498779297,-7.956334114074707,-9.735271453857422,-20.74265480041504,0.8507772088050842,a
a_(118).wav,0.029898356646299362,1251.1411508447588,1253.0679179310362,2015.6320425180288,0.07537059294871795,-302.9989929199219,176.3248748779297,-49.65312576293945,-12.38127613067627,-19.8787841796875,-1.2038761377334595,-12.656683921813965,-0.6688997149467468,-5.006396293640137,4.878772258758545,4.746907711029053,-0.0030057858675718307,-10.94802188873291,-9.138947486877441,-17.73518943786621,-0.8065751791000366,-10.556451797485352,-4.218047142028809,-10.615962028503418,-5.4664387702941895,a
a_(119).wav,0.20724402368068695,1014.6556228325243,888.1444230926197,1294.825503700658,0.06795847039473685,-203.68283081054688,198.3729705810547,-67.61752319335938,-17.698043823242188,-38.77046585083008,-39.677127838134766,12.06454849243164,-3.498610734939575,-15.060643196105957,-1.2729437351226807,-1.026489496231079,-9.105355262756348,4.854865550994873,-19.79003143310547,-22.16178321838379,-3.326596975326538,-9.947744369506836,-3.1307690143585205,-1.392776370048523,-1.5804636478424072,a
a_(12).wav,0.14072011411190033,1316.4065598520833,1820.9680257220416,2168.75244140625,0.05262044270833333,-203.88836669921875,138.3747100830078,-2.3196310997009277,-4.2149481773376465,-24.8516902923584,-1.4562451839447021,-23.731294631958008,-20.715303421020508,-24.458446502685547,-2.2428553104400635,8.326790809631348,-2.264030694961548,-9.113401412963867,-16.550434112548828,-7.546375751495361,5.221869945526123,-27.668046951293945,11.619141578674316,-16.887659072875977,-7.153173923492432,a
a_(120).wav,0.21440662443637848,1140.2137177632162,1055.6491790691662,1476.9244025735295,0.07077205882352941,-204.5336151123047,166.6104736328125,-68.58076477050781,-26.40732765197754,-49.649654388427734,-7.940956115722656,-14.380885124206543,-6.0115509033203125,-12.816567420959473,12.58568286895752,11.5883207321167,-4.955092430114746,-4.908071994781494,-46.88323211669922,1.8869984149932861,0.03875292092561722,-24.99020004272461,12.546280860900879,-14.75503921508789,-13.144205093383789,a
a_(121).wav,0.058615926653146744,1157.0464736153372,1078.2409723482072,1716.387089596519,0.07252521756329114,-263.9276123046875,183.4607391357422,-72.05014038085938,-2.1855783462524414,-34.723846435546875,0.2009669989347458,-11.526983261108398,2.1486265659332275,-11.672459602355957,-3.127581834793091,16.36696434020996,3.5968148708343506,-2.061605215072632,-29.282400131225586,-4.416290760040283,-8.197266578674316,-17.226526260375977,-2.8784101009368896,-3.2619335651397705,-5.264789581298828,a
a_(122).wav,0.10142645239830017,1290.4998327413198,1265.6371820605011,2061.6986443014707,0.06863702512254902,-217.2461700439453,153.70989990234375,-64.10331726074219,-6.402463436126709,-31.04515838623047,-13.749857902526855,-9.7454252243042,3.698378801345825,-9.52647590637207,12.683326721191406,11.387807846069336,1.2179014682769775,-13.451103210449219,-34.61758804321289,-5.35268497467041,-2.9630234241485596,-11.731197357177734,-3.085747241973877,0.8775997757911682,9.384180068969727,a
a_(123).wav,0.17402909696102142,1221.842444969177,1291.5337678378298,1739.5028147977941,0.06425206801470588,-227.1945343017578,143.6690216064453,-45.25684356689453,-20.85578727722168,-27.584028244018555,-22.55569839477539,-6.102469444274902,4.942922592163086,-28.510969161987305,-12.959480285644531,6.048813819885254,-4.738471031188965,-1.5101630687713623,-19.624895095825195,-25.776514053344727,0.6856962442398071,-12.337362289428711,2.069532871246338,3.4915218353271484,2.4989800453186035,a
a_(124).wav,0.1569167971611023,1235.4220029368105,1247.6529771595185,1995.5223083496094,0.0677032470703125,-166.70973205566406,167.516845703125,-65.095703125,3.1779212951660156,-44.28019332885742,-11.456024169921875,2.9019782543182373,-14.578228950500488,-11.00511646270752,1.8560985326766968,-8.31668472290039,5.095442295074463,-2.950279951095581,-30.009687423706055,-17.67264747619629,4.623929977416992,-21.79304313659668,10.505501747131348,-14.095733642578125,-6.984432697296143,a
a_(125).wav,0.06909354031085968,1050.229948946403,1233.9967818549155,1502.6062697507023,0.05780920821629214,-252.7650146484375,176.3197479248047,-34.523067474365234,-9.399535179138184,-17.688995361328125,-6.135419845581055,-19.011682510375977,-13.045419692993164,-18.306047439575195,-12.893339157104492,1.303634762763977,14.708398818969727,-4.900843143463135,-10.114496231079102,-13.665099143981934,-4.448259353637695,-14.389272689819336,-4.0293169021606445,-9.355509757995605,-7.049197196960449,a
a_(126).wav,0.1415998488664627,1286.3468955662095,1432.4294615387512,2170.439208984375,0.06306640625,-199.3111572265625,147.0316925048828,-40.732337951660156,-11.897448539733887,-42.41082000732422,-28.0008544921875,-9.685281753540039,11.903987884521484,-15.709677696228027,7.797868251800537,17.564592361450195,-1.0509703159332275,-1.9710960388183594,-24.48486328125,-9.040428161621094,-3.8341479301452637,-18.574975967407227,-0.8227905035018921,-1.069778561592102,-2.058885097503662,a
a_(127).wav,0.13051146268844604,1271.3248108086884,1541.2671141606409,2117.2586831701806,0.04893990022590362,-176.1805877685547,155.39971923828125,-30.66863441467285,7.94083833694458,-42.7196159362793,8.379110336303711,-18.770652770996094,-17.617107391357422,-6.390756607055664,-6.795103549957275,17.289161682128906,-0.20538178086280823,-14.343025207519531,-13.647684097290039,-8.04324722290039,-9.68710994720459,-6.412441253662109,-9.83090877532959,-10.479385375976562,-11.748139381408691,a
a_(128).wav,0.10270525515079498,1489.2920230760894,2037.0157271880148,2459.5404052734375,0.06037190755208333,-211.53524780273438,132.1005096435547,6.295778751373291,-16.777856826782227,-25.622163772583008,-4.238854885101318,-17.58080291748047,-12.320493698120117,-0.016134167090058327,-2.110663652420044,-4.685880661010742,6.297377586364746,7.327029228210449,-6.925611972808838,-20.824243545532227,-3.1782984733581543,-12.35669994354248,-10.23474407196045,-4.4197845458984375,-12.01767349243164,a
a_(129).wav,0.11578156054019928,1731.883526026469,1666.522554313455,3289.038444967831,0.09759162454044118,-138.00218200683594,138.90338134765625,-56.697784423828125,4.034979343414307,-25.447738647460938,-17.72557830810547,15.46288013458252,-2.8190722465515137,-11.65371036529541,-1.920151710510254,-1.8085522651672363,4.892129421234131,-7.009889602661133,-13.18236255645752,-16.077672958374023,-2.8793725967407227,-7.254482269287109,-5.2025532722473145,1.3213862180709839,-10.871649742126465,a
a_(13).wav,0.13313230872154236,1570.1235549722396,1402.166846171592,2719.464111328125,0.09716796875,-155.48057556152344,148.5147247314453,-67.38724517822266,-5.577908992767334,-57.365840911865234,-17.52484893798828,0.2327149659395218,2.9048240184783936,-1.062759280204773,-21.259517669677734,-5.847653865814209,3.2991440296173096,-10.230206489562988,-6.571197032928467,-7.558292865753174,8.829073905944824,-17.6932430267334,0.6115836501121521,-14.030138969421387,-12.759838104248047,a
a_(130).wav,0.09108027070760727,1602.78141949517,1813.6611394291688,2787.705365349265,0.0641323912377451,-156.78338623046875,152.08721923828125,-34.769351959228516,-8.906340599060059,-22.146486282348633,16.52192497253418,-20.223711013793945,-7.23764705657959,14.716259956359863,-25.380632400512695,22.081602096557617,12.468679428100586,-1.9772802591323853,-9.075136184692383,-14.56266975402832,5.696259021759033,-10.915528297424316,-0.3953514099121094,-14.688843727111816,6.9129638671875,a
a_(131).wav,0.17592774331569672,1447.4846324288837,1879.7723050243483,2551.46484375,0.06283880739795919,-118.25285339355469,143.5220184326172,-6.459549427032471,-14.69226360321045,-29.18718910217285,5.565635681152344,-19.9237117767334,-5.067740440368652,-9.60728645324707,-10.493559837341309,12.910862922668457,17.215801239013672,-22.007028579711914,-16.717430114746094,3.2839529514312744,-12.309477806091309,-5.420771598815918,8.445638656616211,-24.412050247192383,4.928946495056152,a
a_(132).wav,0.09873385727405548,1514.390978945591,1835.984083622387,2760.7693142361113,0.05510947145061729,-153.71360778808594,142.65682983398438,-27.63959503173828,-4.672518730163574,-17.013460159301758,-3.1267812252044678,10.27428150177002,-15.731819152832031,-12.999811172485352,14.151727676391602,0.7754648327827454,17.666366577148438,-18.65229034423828,1.1617103815078735,-5.917236804962158,-20.333728790283203,-4.237159252166748,-1.440979242324829,-6.1553635597229,-6.240675926208496,a
a_(133).wav,0.054296135902404785,1585.9988256760985,2108.6859781338767,3216.680549172794,0.055974264705882355,-235.11363220214844,132.8486328125,4.440525054931641,-12.019021034240723,-17.091781616210938,7.638216495513916,-25.337078094482422,5.35459041595459,-15.299583435058594,11.513641357421875,21.750085830688477,4.177423000335693,3.7592079639434814,-18.236114501953125,-13.129125595092773,6.081036567687988,-25.312362670898438,-4.877121448516846,2.103914260864258,-9.482011795043945,a
a_(134).wav,0.058634065091609955,1345.4084130890183,1451.0321814114216,2420.947265625,0.06043956043956044,-249.4094696044922,149.1521759033203,-59.938716888427734,2.3364675045013428,-3.8911683559417725,-23.288978576660156,-19.198410034179688,6.136501312255859,-17.17608642578125,1.2606899738311768,-4.259501934051514,-15.282991409301758,-15.675602912902832,-18.110937118530273,-15.156813621520996,2.537899971008301,-22.071699142456055,-16.79001808166504,6.195862293243408,-4.253171920776367,a
a_(135).wav,0.16291674971580505,1237.8367671416795,1119.1879004537425,2056.959228515625,0.07291259765625,-180.9458465576172,171.82162475585938,-81.5601806640625,3.2119274139404297,-43.98788833618164,9.257667541503906,-16.02356719970703,4.431546211242676,12.699342727661133,-24.061004638671875,8.846964836120605,0.15063288807868958,-21.272663116455078,-26.234661102294922,-11.465959548950195,-5.11179256439209,-11.854467391967773,4.02656888961792,2.35844087600708,-20.13924789428711,a
a_(136).wav,0.0653233602643013,1197.4020217092252,1368.7159140248318,1957.420684070122,0.05958222179878049,-241.11080932617188,167.1593017578125,-40.661102294921875,-3.3110296726226807,-4.775829792022705,-5.229063510894775,-11.672744750976562,-4.048821449279785,-12.186983108520508,-4.724976062774658,-13.242070198059082,-7.69238805770874,-7.239640235900879,-7.7856221199035645,-5.443221092224121,-5.902627468109131,-13.1826810836792,-4.630194664001465,-4.430757999420166,-6.300553321838379,a
a_(137).wav,0.1351367086172104,1748.1201212069077,1336.0641598333564,3005.341714115466,0.10205078125,-187.28549194335938,154.6270751953125,-80.26121520996094,15.075228691101074,-18.931568145751953,-49.918365478515625,2.358541488647461,29.30513572692871,-33.83293914794922,4.22061014175415,44.27702331542969,-39.40692901611328,0.9127476811408997,-19.17888069152832,-29.193235397338867,3.5315728187561035,-17.893110275268555,-3.7610816955566406,-10.778857231140137,-4.009099960327148,a
a_(138).wav,0.2532746195793152,938.4032111951059,870.3349772619542,1159.3858163568038,0.06116495253164557,-222.0291748046875,188.01402282714844,-39.75315475463867,-1.6813818216323853,-36.515869140625,-52.165565490722656,0.14100128412246704,4.809967041015625,-32.19221115112305,2.8109796047210693,-1.9077669382095337,10.342841148376465,21.77240753173828,-33.67069625854492,-16.162111282348633,-15.461994171142578,-24.05668830871582,3.3991479873657227,2.5208871364593506,-6.6736907958984375,a
a_(139).wav,0.08959656208753586,1142.2200143852758,1070.933050193213,1886.4958389945652,0.076171875,-245.18310546875,181.8532257080078,-63.8048210144043,-11.395771980285645,-24.12512969970703,-29.014057159423828,-11.749772071838379,9.327920913696289,-10.581330299377441,-4.654797554016113,9.719783782958984,-3.720663070678711,-19.402324676513672,-14.115386962890625,-9.362595558166504,-4.875267505645752,-6.125417232513428,0.6238195300102234,5.29768180847168,-3.4095261096954346,a
a_(14).wav,0.21270161867141724,1317.3839537010726,1294.08396467826,2130.5908203125,0.072265625,-103.14614868164062,158.04225158691406,-61.63812255859375,-17.377077102661133,-60.48493957519531,-28.97517204284668,-5.995170593261719,-0.6069509983062744,-9.609987258911133,-9.576207160949707,6.144387245178223,5.823737621307373,-11.292720794677734,-9.892512321472168,-29.162574768066406,5.4494500160217285,0.4748077392578125,-5.056727886199951,-5.895299911499023,1.0809160470962524,a
a_(140).wav,0.20734542608261108,1252.4861144837034,1368.0928145050996,2104.87060546875,0.056549072265625,-170.7938690185547,142.28448486328125,-68.7982406616211,-16.820728302001953,-10.89257526397705,-34.435997009277344,-18.352041244506836,-26.305566787719727,-16.43556785583496,-10.232029914855957,1.0210046768188477,29.674768447875977,-10.403166770935059,-12.978263854980469,-10.852142333984375,7.452850341796875,-22.313322067260742,-0.6633489727973938,-5.365726470947266,-17.179349899291992,a
a_(141).wav,0.16737015545368195,1636.3687667368215,1833.0794486074153,2703.1595164331898,0.07644969019396551,-131.15525817871094,126.3696517944336,-41.314002990722656,-33.216068267822266,-20.187131881713867,-16.08204460144043,-19.748695373535156,34.105377197265625,-27.399532318115234,-1.884262204170227,12.666646957397461,-4.752521991729736,-14.449027061462402,-13.982015609741211,-21.45932960510254,5.187150478363037,-12.813750267028809,-2.3354244232177734,-4.138209819793701,-15.561761856079102,a
a_(142).wav,0.051900215446949005,1479.2488536561082,1520.6837455160248,3030.8837890625,0.08334108382936507,-271.9543151855469,165.76284790039062,-30.539955139160156,9.760801315307617,-76.73675537109375,23.486520767211914,10.870709419250488,-17.977495193481445,-3.173781156539917,-11.193757057189941,-14.34615707397461,8.660540580749512,-3.3839216232299805,-25.656078338623047,-11.857887268066406,-6.90920352935791,-8.325553894042969,-5.9771342277526855,4.857876777648926,-12.190335273742676,a
a_(143).wav,0.08174245059490204,1259.3218969428617,1166.443621499772,2303.367587002841,0.07228338068181818,-220.68011474609375,191.28286743164062,-74.32398223876953,9.511251449584961,-22.144651412963867,-30.84735870361328,8.499207496643066,-12.666698455810547,-9.076931953430176,1.6023118495941162,12.03954792022705,-4.6272172927856445,-15.889220237731934,-16.121252059936523,-10.65042495727539,-6.228234767913818,-9.872011184692383,-5.7937541007995605,-0.753658652305603,-8.143715858459473,a
a_(144).wav,0.11329203844070435,1171.347236310196,1127.352945735558,1982.6086299935566,0.06946178318298969,-210.42550659179688,183.76063537597656,-61.25904083251953,8.109990119934082,-26.70684814453125,-20.28575897216797,5.161827564239502,-5.282087326049805,-25.168039321899414,3.737169027328491,0.18605297803878784,-14.41555118560791,-5.094773769378662,-22.736541748046875,-9.237051963806152,-11.92302417755127,-13.692638397216797,9.400543212890625,-6.341863632202148,-11.051552772521973,a
a_(145).wav,0.07202720642089844,1328.1931801425865,1426.2220144199055,2106.7771911621094,0.07295735677083333,-218.230224609375,169.49366760253906,-46.699432373046875,-11.68421459197998,-9.787372589111328,14.209328651428223,-39.552162170410156,4.8967671394348145,-13.205084800720215,-14.734333038330078,13.754361152648926,-1.925882339477539,-0.28966572880744934,-19.81102180480957,-29.530672073364258,7.798168182373047,-16.15641212463379,-11.40807819366455,-0.7697970271110535,-2.9976770877838135,a
a_(146).wav,0.07176229357719421,1039.1798596448562,1179.2723506443717,1444.6245978860295,0.06426164215686274,-266.0517883300781,188.9255828857422,-29.646923065185547,-18.522459030151367,-17.100831985473633,-11.149080276489258,-3.2578253746032715,1.222933053970337,-31.20560646057129,0.33399349451065063,9.770960807800293,1.518214225769043,3.9336676597595215,-15.716708183288574,-18.78145408630371,-12.325505256652832,-18.476221084594727,8.103754043579102,-9.35930061340332,-2.6858716011047363,a
a_(147).wav,0.18045870959758759,1256.610532180923,1335.0551277098398,2369.3633457399765,0.060533055719339625,-163.09011840820312,171.55758666992188,-49.32373809814453,-8.998001098632812,-16.777040481567383,-52.67862319946289,-5.52556848526001,21.091096878051758,-39.80501174926758,-3.671513080596924,1.1094216108322144,1.6175320148468018,-6.2596940994262695,11.220648765563965,-23.09050750732422,-14.223565101623535,-23.220203399658203,-4.163559913635254,-5.3802313804626465,-3.727670907974243,a
a_(148).wav,0.05937238037586212,1067.0038599087845,1217.958663430763,1674.5871803977273,0.05914121685606061,-279.74755859375,193.13494873046875,-32.640357971191406,10.03206729888916,-35.4858283996582,-3.217472553253174,6.185988903045654,-14.643083572387695,3.2921395301818848,-3.131633996963501,-3.4226162433624268,18.97273063659668,-27.072086334228516,-12.162252426147461,-2.411752700805664,-27.301090240478516,-1.3549914360046387,3.020557403564453,-7.9325480461120605,-2.082304000854492,a
a_(149).wav,0.13798804581165314,1204.1133557313212,1008.5336640059015,1968.814761513158,0.07204975328947369,-179.60841369628906,195.24427795410156,-91.92967987060547,-3.7851245403289795,-22.898277282714844,-9.354700088500977,-18.71006965637207,-1.43186354637146,-8.319083213806152,-10.944079399108887,19.603633880615234,-11.112069129943848,-3.5313711166381836,-11.3012113571167,-22.461576461791992,-4.126649379730225,-11.486063003540039,-1.8840645551681519,1.1432082653045654,-17.268901824951172,a
a_(15).wav,0.13942818343639374,1576.2115725955061,1518.9618765216649,2859.609375,0.06220703125,-145.0380096435547,135.23715209960938,-64.56196594238281,-16.73470115661621,-50.2735481262207,-2.1835274696350098,-11.208212852478027,-11.892611503601074,-10.674115180969238,-0.004241383168846369,3.313598155975342,13.995182991027832,-16.28399658203125,-29.91876792907715,-1.6958681344985962,-10.559548377990723,-7.631222724914551,14.306732177734375,-23.668350219726562,-7.0638861656188965,a
a_(150).wav,0.0887463390827179,1027.1647939422385,1098.5467032435333,1475.7058445411392,0.05002101463607595,-257.752685546875,184.74124145507812,-47.1054573059082,-4.788388729095459,-43.07877731323242,22.793323516845703,0.6603336334228516,-32.28681182861328,-8.619077682495117,-3.413553476333618,-9.272207260131836,-17.58879852294922,-14.001933097839355,-18.072595596313477,-13.214455604553223,12.278352737426758,-14.347495079040527,-1.7803806066513062,-2.1021535396575928,-11.442136764526367,a
a_(151).wav,0.04638313502073288,1100.1694314857841,1173.318439872554,1824.4342803955078,0.0589141845703125,-304.4996337890625,194.49838256835938,-47.449241638183594,3.9095942974090576,-15.183510780334473,-20.611083984375,2.9804301261901855,-1.5369675159454346,-14.305181503295898,-3.0077524185180664,0.745879054069519,-0.4678761959075928,-17.643207550048828,-13.036266326904297,-9.172088623046875,-5.539019584655762,-5.832042217254639,-3.055248975753784,-9.935015678405762,-14.268860816955566,a
